0.000 0.00194
0.000 0.00167
0.000 0.00122
0.000 0.00110
0.000 0.00137
0.000 0.00148
0.000 0.00198
0.000 0.00129
0.000 0.00110
0.000 0.00125
0.000 0.00141
0.000 0.00160
0.000 0.00217
0.000 0.00125
0.000 0.00118
0.000 0.00217
0.000 0.00186
0.000 0.00152
0.000 0.00106
0.000 0.00202
0.000 0.00209
0.000 0.00198
0.000 0.00164
0.000 0.00125
0.000 0.00102
0.000 0.00217
0.000 0.00198
0.000 0.00167
0.000 0.00141
0.000 0.00190
0.000 0.00125
0.000 0.00110
0.000 0.00217
0.000 0.00110
0.000 0.00129
0.000 0.00194
0.000 0.00137
0.000 0.00186
0.000 0.00141
0.000 0.00148
0.000 0.00217
0.000 0.00102
0.000 0.00114
0.000 0.00221
0.000 0.00186
0.000 0.00141
0.000 0.00171
0.000 0.00141
0.000 0.00106
0.000 0.00198
0.000 0.00209
0.000 0.00125
0.000 0.00148
0.000 0.00179
0.000 0.00133
0.000 0.00186
0.000 0.00217
0.000 0.00205
0.000 0.00183
0.000 0.00148
0.000 0.00114
0.000 0.00110
0.000 0.00122
0.000 0.00148
0.000 0.00179
0.000 0.00225
0.000 0.00110
0.000 0.00122
0.000 0.00133
0.000 0.00164
0.000 0.00202
0.000 0.00221
0.000 0.00205
0.000 0.00186
0.000 0.00144
0.000 0.00106
0.000 0.00217
0.000 0.00209
0.000 0.00125
0.000 0.00141
0.000 0.00175
0.000 0.00133
0.000 0.00110
0.000 0.00118
0.000 0.00144
0.000 0.00194
0.000 0.00148
0.000 0.00179
0.000 0.00217
0.000 0.00221
0.000 0.00198
0.000 0.00133
0.000 0.00156
0.000 0.00152
0.000 0.00118
0.000 0.00209
0.000 0.00217
0.000 0.00118
0.000 0.00137
0.000 0.00160
0.000 0.00156
0.000 0.00114
0.000 0.00202
0.000 0.00217
0.000 0.00110
0.000 0.00137
0.000 0.00194
0.000 0.00156
0.000 0.00175
0.000 0.00148
0.000 0.00110
0.000 0.00118
0.000 0.00141
0.000 0.00202
0.000 0.00152
0.000 0.00167
0.000 0.00202
0.000 0.00221
0.000 0.00198
0.000 0.00175
0.000 0.00141
0.000 0.00110
0.000 0.00228
0.000 0.00110
0.000 0.00129
0.000 0.00205
0.000 0.00167
0.000 0.00148
0.000 0.00198
0.000 0.00125
0.000 0.00110
0.186 0.89244
0.171 0.87875
0.171 0.87966
0.171 0.87562
0.171 0.86769
0.000 0.00118
0.000 0.00194
0.000 0.00221
0.000 0.00114
0.000 0.00217
0.000 0.00129
0.000 0.00202
0.000 0.00133
0.000 0.00194
0.000 0.00137
0.000 0.00194
0.000 0.00156
0.000 0.00129
0.000 0.00106
0.171 0.89767
0.176 0.88150
0.000 0.00217
0.000 0.00118
0.000 0.00198
0.000 0.00175
0.000 0.00148
0.000 0.00156
0.000 0.00167
0.000 0.00133
0.000 0.00194
0.000 0.00129
0.000 0.00194
0.166 0.90061
0.171 0.88039
0.000 0.00118
0.000 0.00110
0.000 0.00133
0.000 0.00148
0.000 0.00190
0.000 0.00137
0.000 0.00106
0.000 0.00225
0.000 0.00198
0.000 0.00137
0.000 0.00152
0.171 0.88932
0.171 0.88058
0.000 0.00209
0.000 0.00225
0.000 0.00110
0.000 0.00129
0.000 0.00156
0.000 0.00160
0.000 0.00114
0.000 0.00213
0.000 0.00221
0.000 0.00110
0.000 0.00137
0.479 0.39695
0.474 0.39218
0.000 0.00118
0.000 0.00102
0.000 0.00213
0.000 0.00099
0.000 0.00137
0.000 0.00186
0.000 0.00152
0.000 0.00164
0.000 0.00213
0.000 0.00102
0.000 0.00114
0.538 1.13140
0.000 1.12163
0.000 0.00141
0.000 0.00171
0.000 0.00141
0.000 0.00110
0.000 0.00225
0.000 0.00209
0.000 0.00125
0.000 0.00202
0.000 0.00133
0.000 0.00156
0.000 0.00164
0.166 0.85842
0.000 0.00282
0.000 0.00213
0.000 0.00106
0.000 0.00133
0.000 0.00190
0.000 0.00141
0.000 0.00183
0.000 0.00129
0.000 0.00167
0.000 0.00217
0.000 0.00102
0.000 0.00122
0.479 0.39562
0.000 0.00179
0.000 0.00141
0.000 0.00183
0.000 0.00125
0.000 0.00106
0.000 0.00114
0.000 0.00141
0.000 0.00164
0.000 0.00213
0.000 0.00114
0.000 0.00114
0.528 1.14192
0.523 1.11911
0.000 0.00152
0.000 0.00102
0.000 0.00217
0.000 0.00217
0.000 0.00118
0.000 0.00141
0.000 0.00164
0.000 0.00133
0.000 0.00171
0.000 0.00217
0.000 0.00221
0.205 0.11127
0.200 0.11089
0.000 0.00183
0.000 0.00141
0.000 0.00179
0.000 0.00198
0.000 0.00209
0.000 0.00186
0.000 0.00160
0.000 0.00118
0.000 0.00102
0.000 0.00125
0.000 0.00144
0.152 0.82649
0.156 0.82111
0.000 0.00110
0.000 0.00213
0.000 0.00110
0.000 0.00217
0.000 0.00194
0.000 0.00133
0.000 0.00164
0.000 0.00194
0.000 0.00221
0.000 0.00202
0.000 0.00171
0.479 0.39787
0.000 0.00114
0.000 0.00114
0.000 0.00225
0.000 0.00190
0.000 0.00148
0.000 0.00171
0.000 0.00225
0.000 0.00221
0.000 0.00198
0.000 0.00160
0.000 0.00118
0.503 1.00761
0.513 1.10004
0.000 0.00164
0.000 0.00160
0.000 0.00160
0.000 0.00198
0.000 0.00221
0.000 0.00209
0.000 0.00186
0.000 0.00137
0.000 0.00110
0.000 0.00110
0.000 0.00137
0.523 1.13689
0.523 1.11946
0.000 0.00221
0.000 0.00106
0.000 0.00133
0.000 0.00156
0.000 0.00160
0.000 0.00171
0.000 0.00152
0.000 0.00110
0.000 0.00221
0.000 0.00213
0.000 0.00122
0.152 0.83328
0.156 0.82645
0.000 0.00148
0.000 0.00114
0.000 0.00221
0.000 0.00110
0.000 0.00225
0.000 0.00213
0.000 0.00133
0.000 0.00148
0.000 0.00190
0.000 0.00133
0.000 0.00114
0.210 0.10829
0.000 0.10688
0.000 0.00228
0.000 0.00122
0.000 0.00217
0.000 0.00125
0.000 0.00202
0.000 0.00133
0.000 0.00198
0.000 0.00164
0.000 0.00122
0.000 0.00209
0.000 0.00225
0.494 0.38959
0.000 0.04135
0.000 0.00194
0.000 0.00141
0.000 0.00179
0.000 0.00141
0.000 0.00183
0.000 0.00225
0.000 0.00110
0.000 0.00232
0.000 0.00217
0.000 0.00183
0.000 0.00137
0.000 0.00190
0.000 0.00114
0.000 0.00213
0.000 0.00110
0.000 0.00221
0.000 0.00114
0.000 0.00225
0.000 0.00209
0.000 0.00129
0.000 0.00202
0.000 0.00137
0.000 0.00202
0.000 0.00164
0.000 0.00164
0.000 0.00217
0.000 0.00114
0.000 0.00106
0.000 0.00137
0.000 0.00148
0.000 0.00179
0.000 0.00118
0.000 0.00205
0.000 0.00221
0.000 0.00118
0.000 0.00209
0.000 0.00190
0.000 0.00152
0.000 0.00171
0.000 0.00213
0.000 0.00225
0.000 0.00114
0.000 0.00133
0.000 0.00209
0.000 0.00148
0.000 0.00171
0.000 0.00225
0.000 0.00125
0.000 0.00122
0.000 0.00209
0.000 0.00137
0.000 0.00194
0.000 0.00137
0.000 0.00186
0.000 0.00144
0.000 0.00133
0.000 0.00137
0.000 0.00202
0.000 0.00118
0.000 0.00202
0.000 0.00225
0.000 0.00114
0.000 0.00141
0.000 0.00186
0.000 0.00148
0.000 0.00175
0.161 0.86872
0.152 0.81935
0.152 0.81283
0.152 0.80829
0.000 0.00198
0.000 0.00144
0.000 0.00175
0.000 0.00137
0.000 0.00110
0.000 0.00122
0.000 0.00144
0.000 0.00183
0.000 0.00141
0.000 0.00186
0.000 0.00228
0.000 0.00106
0.000 0.00122
0.000 0.00217
0.000 0.00179
0.538 1.19647
0.538 1.19781
0.000 0.00232
0.000 0.00209
0.000 0.00186
0.000 0.00148
0.000 0.00110
0.000 0.00118
0.000 0.00217
0.000 0.00186
0.000 0.00144
0.000 0.00186
0.000 0.00152
0.152 0.80577
0.000 0.00152
0.000 0.00110
0.000 0.00236
0.000 0.00202
0.000 0.00137
0.000 0.00152
0.000 0.00190
0.000 0.00225
0.000 0.00110
0.000 0.00133
0.000 0.00202
0.156 0.82752
0.147 0.80974
0.000 0.00209
0.000 0.00122
0.000 0.00110
0.000 0.00137
0.000 0.00202
0.000 0.00156
0.000 0.00125
0.000 0.00190
0.000 0.00217
0.000 0.00110
0.000 0.00141
0.225 0.10803
0.225 0.10589
0.000 0.00175
0.000 0.00217
0.000 0.00110
0.000 0.00118
0.000 0.00217
0.000 0.00179
0.000 0.00141
0.000 0.00186
0.000 0.00125
0.000 0.00202
0.000 0.00225
0.225 0.10566
0.225 0.10532
0.000 0.00209
0.000 0.00160
0.000 0.00160
0.000 0.00209
0.000 0.00110
0.000 0.00225
0.000 0.00110
0.000 0.00125
0.000 0.00209
0.000 0.00179
0.000 0.00141
0.538 1.20761
0.547 1.21753
0.000 0.00110
0.000 0.00225
0.000 0.00205
0.000 0.00137
0.000 0.00194
0.000 0.00156
0.000 0.00144
0.000 0.00102
0.000 0.00133
0.000 0.00141
0.000 0.00194
0.230 0.10456
0.000 0.10356
0.000 0.00221
0.000 0.00202
0.000 0.00133
0.000 0.00167
0.000 0.00156
0.000 0.00114
0.000 0.00209
0.000 0.00221
0.000 0.00114
0.000 0.00137
0.000 0.00183
0.152 0.79837
0.000 0.00202
0.000 0.00228
0.000 0.00106
0.000 0.00125
0.000 0.00148
0.000 0.00183
0.000 0.00133
0.000 0.00183
0.000 0.00225
0.000 0.00209
0.000 0.00179
0.557 1.19808
0.552 1.21536
0.000 0.00141
0.000 0.00106
0.000 0.00225
0.000 0.00205
0.000 0.00179
0.000 0.00156
0.000 0.00190
0.000 0.00221
0.000 0.00114
0.000 0.00217
0.000 0.00110
0.547 1.23340
0.547 1.21768
0.000 0.00164
0.000 0.00118
0.000 0.00213
0.000 0.00213
0.000 0.00118
0.000 0.00144
0.000 0.00179
0.000 0.00137
0.000 0.00183
0.000 0.00228
0.000 0.00213
0.543 1.21143
0.538 1.21265
0.000 0.00186
0.000 0.00133
0.000 0.00186
0.000 0.00232
0.000 0.00106
0.000 0.00225
0.000 0.00190
0.000 0.00148
0.000 0.00171
0.000 0.00148
0.000 0.00167
0.225 0.10375
0.235 0.10417
0.000 0.00221
0.000 0.00106
0.000 0.00141
0.000 0.00198
0.000 0.00133
0.000 0.00175
0.000 0.00171
0.000 0.00110
0.000 0.00114
0.000 0.00137
0.000 0.00160
0.137 0.77896
0.000 0.77800
0.000 0.00209
0.000 0.00129
0.000 0.00148
0.000 0.00186
0.000 0.00221
0.000 0.00209
0.000 0.00133
0.000 0.00141
0.000 0.00175
0.000 0.00129
0.000 0.00183
0.547 1.22394
0.000 0.00225
0.000 0.00133
0.000 0.00209
0.000 0.00164
0.000 0.00156
0.000 0.00202
0.000 0.00114
0.000 0.00110
0.000 0.00225
0.000 0.00209
0.000 0.00164
0.152 0.81260
0.156 0.79399
0.000 0.00228
0.000 0.00205
0.000 0.00175
0.000 0.00160
0.000 0.00167
0.000 0.00118
0.000 0.00209
0.000 0.00217
0.000 0.00114
0.000 0.00141
0.000 0.00198
0.142 0.79959
0.147 0.78132
0.000 0.00137
0.000 0.00186
0.000 0.00137
0.000 0.00110
0.000 0.00221
0.000 0.00202
0.000 0.00175
0.000 0.00148
0.000 0.00202
0.000 0.00144
0.000 0.00106
0.000 0.00125
0.000 0.00209
0.000 0.00179
0.000 0.00144
0.000 0.00186
0.000 0.00137
0.000 0.00110
0.000 0.00228
0.000 0.00205
0.000 0.00129
0.000 0.00160
0.000 0.00179
0.000 0.00125
0.000 0.00202
0.000 0.00225
0.000 0.00110
0.000 0.00137
0.000 0.00205
0.000 0.00164
0.000 0.00156
0.000 0.00209
0.000 0.00125
0.000 0.00110
0.000 0.00221
0.000 0.00202
0.000 0.00133
0.000 0.00160
0.000 0.00205
0.000 0.00129
0.000 0.00106
0.000 0.00225
0.000 0.00190
0.000 0.00144
0.000 0.00194
0.000 0.00148
0.000 0.00171
0.000 0.00221
0.000 0.00118
0.000 0.00114
0.000 0.00217
0.000 0.00186
0.000 0.00141
0.000 0.00179
0.000 0.00160
0.000 0.00110
0.000 0.00221
0.152 0.84518
0.147 0.78990
0.147 0.78437
0.147 0.77796
0.147 0.77285
0.000 0.00198
0.000 0.00129
0.000 0.00198
0.000 0.00225
0.000 0.00110
0.000 0.00129
0.000 0.00148
0.000 0.00175
0.000 0.00133
0.000 0.00110
0.000 0.00125
0.000 0.00141
0.000 0.00171
0.000 0.00205
0.557 1.23313
0.557 1.22627
0.000 0.00179
0.000 0.00133
0.000 0.00110
0.000 0.00125
0.000 0.00209
0.000 0.00179
0.000 0.00148
0.000 0.00190
0.000 0.00137
0.000 0.00102
0.000 0.00225
0.543 1.22005
0.543 1.23004
0.000 0.00148
0.000 0.00194
0.000 0.00122
0.000 0.00190
0.000 0.00225
0.000 0.00209
0.000 0.00137
0.000 0.00156
0.000 0.00156
0.000 0.00175
0.000 0.00164
0.508 0.44116
0.000 0.00244
0.000 0.00102
0.000 0.00133
0.000 0.00209
0.000 0.00129
0.000 0.00152
0.000 0.00179
0.000 0.00114
0.000 0.00217
0.000 0.00118
0.000 0.00118
0.000 0.00221
0.142 0.76953
0.000 0.00152
0.000 0.00171
0.000 0.00217
0.000 0.00114
0.000 0.00129
0.000 0.00221
0.000 0.00125
0.000 0.00141
0.000 0.00179
0.000 0.00137
0.000 0.00106
0.142 0.78479
0.142 0.76797
0.000 0.00133
0.000 0.00148
0.000 0.00167
0.000 0.00129
0.000 0.00194
0.000 0.00225
0.000 0.00102
0.000 0.00133
0.000 0.00202
0.000 0.00164
0.000 0.00129
0.518 0.45406
0.518 0.45333
0.000 0.00205
0.000 0.00144
0.000 0.00194
0.000 0.00148
0.000 0.00175
0.000 0.00148
0.000 0.00164
0.000 0.00129
0.000 0.00205
0.000 0.00217
0.000 0.00106
0.142 0.76778
0.147 0.77487
0.000 0.00164
0.000 0.00164
0.000 0.00205
0.000 0.00110
0.000 0.00110
0.000 0.00213
0.000 0.00194
0.000 0.00141
0.000 0.00186
0.000 0.00129
0.000 0.00179
0.225 0.09727
0.230 0.09582
0.000 0.00129
0.000 0.00209
0.000 0.00186
0.000 0.00141
0.000 0.00110
0.000 0.00225
0.000 0.00213
0.000 0.00125
0.000 0.00141
0.000 0.00186
0.000 0.00133
0.499 0.45116
0.494 0.44548
0.000 0.00114
0.000 0.00125
0.000 0.00141
0.000 0.00179
0.000 0.00141
0.000 0.00114
0.000 0.00114
0.000 0.00213
0.000 0.00194
0.000 0.00137
0.000 0.00164
0.513 0.46123
0.000 0.00232
0.000 0.00110
0.000 0.00133
0.000 0.00205
0.000 0.00152
0.000 0.00167
0.000 0.00209
0.000 0.00102
0.000 0.00106
0.000 0.00137
0.000 0.00202
0.230 0.09777
0.235 0.09548
0.000 0.00209
0.000 0.00221
0.000 0.00110
0.000 0.00133
0.000 0.00156
0.000 0.00160
0.000 0.00125
0.000 0.00118
0.000 0.00225
0.000 0.00205
0.000 0.00183
0.137 0.74840
0.142 0.74237
0.000 0.00228
0.000 0.00205
0.000 0.00129
0.000 0.00141
0.000 0.00186
0.000 0.00133
0.000 0.00110
0.000 0.00122
0.000 0.00141
0.000 0.00160
0.000 0.00198
0.547 1.21456
0.528 1.21212
0.000 0.00133
0.000 0.00160
0.000 0.00160
0.000 0.00114
0.000 0.00217
0.000 0.00110
0.000 0.00114
0.000 0.00209
0.000 0.00190
0.000 0.00141
0.000 0.00175
0.533 0.48564
0.000 0.01174
0.000 0.00194
0.000 0.00137
0.000 0.00164
0.000 0.00209
0.000 0.00106
0.000 0.00118
0.000 0.00205
0.000 0.00125
0.000 0.00202
0.000 0.00129
0.000 0.00156
0.137 0.75557
0.000 0.00125
0.000 0.00198
0.000 0.00217
0.000 0.00110
0.000 0.00141
0.000 0.00156
0.000 0.00144
0.000 0.00164
0.000 0.00217
0.000 0.00110
0.000 0.00118
0.533 1.22501
0.000 0.00160
0.000 0.00179
0.000 0.00225
0.000 0.00114
0.000 0.00118
0.000 0.00141
0.000 0.00179
0.000 0.00209
0.000 0.00110
0.000 0.00221
0.000 0.00213
0.000 0.00129
0.000 0.00144
0.000 0.00171
0.000 0.00144
0.000 0.00198
0.000 0.00114
0.000 0.00205
0.000 0.00110
0.000 0.00110
0.000 0.00221
0.000 0.00194
0.000 0.00164
0.000 0.00114
0.000 0.00209
0.000 0.00217
0.000 0.00118
0.000 0.00141
0.000 0.00160
0.000 0.00156
0.000 0.00110
0.000 0.00221
0.000 0.00221
0.000 0.00194
0.000 0.00141
0.000 0.00164
0.000 0.00205
0.000 0.00110
0.000 0.00221
0.000 0.00118
0.000 0.00125
0.000 0.00209
0.000 0.00186
0.000 0.00141
0.000 0.00110
0.000 0.00228
0.000 0.00209
0.000 0.00122
0.000 0.00141
0.000 0.00186
0.000 0.00171
0.000 0.00202
0.000 0.00118
0.000 0.00202
0.000 0.00221
0.000 0.00209
0.000 0.00171
0.000 0.00156
0.000 0.00198
0.000 0.00225
0.000 0.00205
0.000 0.00183
0.137 0.74157
0.142 0.73757
0.137 0.73669
0.132 0.72681
0.000 0.00129
0.000 0.00148
0.000 0.00175
0.000 0.00137
0.000 0.00179
0.000 0.00225
0.000 0.00213
0.000 0.00118
0.000 0.00148
0.000 0.00175
0.000 0.00133
0.000 0.00194
0.000 0.00225
0.000 0.00110
0.000 0.00221
0.235 0.09777
0.000 0.00164
0.000 0.00156
0.000 0.00202
0.000 0.00118
0.000 0.00110
0.000 0.00133
0.000 0.00152
0.000 0.00164
0.000 0.00122
0.000 0.00110
0.000 0.00129
0.538 0.00213
0.513 1.22123
0.000 0.00141
0.000 0.00194
0.000 0.00225
0.000 0.00205
0.000 0.00179
0.000 0.00141
0.000 0.00179
0.000 0.00129
0.000 0.00110
0.000 0.00225
0.000 0.00205
0.137 0.73532
0.127 0.72048
0.000 0.00171
0.000 0.00122
0.000 0.00213
0.000 0.00221
0.000 0.00114
0.000 0.00133
0.000 0.00156
0.000 0.00198
0.000 0.00225
0.000 0.00110
0.000 0.00133
0.244 0.09483
0.244 0.09506
0.000 0.00129
0.000 0.00144
0.000 0.00228
0.000 0.00202
0.000 0.00133
0.000 0.00152
0.000 0.00190
0.000 0.00125
0.000 0.00110
0.000 0.00221
0.000 0.00202
0.508 1.22180
0.508 1.19873
0.000 0.00194
0.000 0.00125
0.000 0.00110
0.000 0.00225
0.000 0.00202
0.000 0.00133
0.000 0.00160
0.000 0.00164
0.000 0.00114
0.000 0.00205
0.000 0.00225
0.533 0.50621
0.000 0.00186
0.000 0.00152
0.000 0.00156
0.000 0.00118
0.000 0.00114
0.000 0.00221
0.000 0.00202
0.000 0.00141
0.000 0.00160
0.000 0.00198
0.000 0.00225
0.132 0.00110
0.132 0.69995
0.000 0.00209
0.000 0.00164
0.000 0.00160
0.000 0.00202
